time_grain,time_period,event_type,user_title,user_segment,total_events,unique_users,unique_firms,total_documents_processed,avg_documents_per_event,avg_satisfaction_score,high_satisfaction_events,high_volume_events,satisfaction_rate_pct,high_volume_rate_pct,documents_per_user,events_per_user,week_over_week_growth_pct,satisfaction_performance,volume_performance
daily,2024-06-15,VAULT,Senior Associate,Long-term User,2,2,2,55,27.5,4.0,1,1,50.0,50.0,27.5,1.0,,,
daily,2024-06-15,WORKFLOW,Associate,Long-term User,3,3,2,3,1.0,4.333333333333333,3,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-15,WORKFLOW,Junior Associate,Long-term User,3,3,2,3,1.0,4.0,2,0,66.67,0.0,1.0,1.0,,,
daily,2024-06-15,WORKFLOW,Partner,Long-term User,2,2,2,2,1.0,4.5,2,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-15,WORKFLOW,Senior Associate,Long-term User,2,2,2,2,1.0,4.5,2,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-16,ASSISTANT,Associate,Long-term User,13,7,5,34,2.6153846153846154,4.230769230769231,11,0,84.62,0.0,4.86,1.86,,,
daily,2024-06-16,ASSISTANT,Junior Associate,Long-term User,29,15,10,46,1.5862068965517242,4.172413793103448,22,1,75.86,3.45,3.07,1.93,,,
daily,2024-06-16,ASSISTANT,Partner,Long-term User,2,2,1,2,1.0,4.5,2,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-16,ASSISTANT,Senior Associate,Long-term User,9,6,6,22,2.4444444444444446,3.5555555555555554,5,0,55.56,0.0,3.67,1.5,,,
daily,2024-06-16,VAULT,Associate,Long-term User,6,6,3,182,30.333333333333332,3.6666666666666665,5,5,83.33,83.33,30.33,1.0,,,
daily,2024-06-16,VAULT,Junior Associate,Long-term User,13,8,8,319,24.53846153846154,3.923076923076923,9,10,69.23,76.92,39.88,1.62,,,
daily,2024-06-16,VAULT,Partner,Long-term User,2,2,2,8,4.0,4.5,2,0,100.0,0.0,4.0,1.0,,,
daily,2024-06-16,VAULT,Senior Associate,Long-term User,5,4,4,125,25.0,3.6,4,4,80.0,80.0,31.25,1.25,,,
daily,2024-06-16,WORKFLOW,Associate,Long-term User,2,2,2,6,3.0,2.5,1,0,50.0,0.0,3.0,1.0,,,
daily,2024-06-16,WORKFLOW,Junior Associate,Long-term User,17,14,12,22,1.2941176470588236,3.9411764705882355,13,0,76.47,0.0,1.57,1.21,,,
daily,2024-06-16,WORKFLOW,Senior Associate,Long-term User,3,2,2,3,1.0,4.333333333333333,3,0,100.0,0.0,1.5,1.5,,,
daily,2024-06-17,ASSISTANT,Associate,Long-term User,39,28,17,64,1.641025641025641,4.051282051282051,32,0,82.05,0.0,2.29,1.39,,,
daily,2024-06-17,ASSISTANT,Junior Associate,Long-term User,45,37,20,80,1.7777777777777777,4.022222222222222,36,2,80.0,4.44,2.16,1.22,,,
daily,2024-06-17,ASSISTANT,Partner,Long-term User,4,2,2,58,14.5,3.5,2,2,50.0,50.0,29.0,2.0,,,
daily,2024-06-17,ASSISTANT,Senior Associate,Long-term User,29,18,12,135,4.655172413793103,4.0,22,4,75.86,13.79,7.5,1.61,,,
daily,2024-06-17,VAULT,Associate,Long-term User,31,23,13,842,27.161290322580644,4.032258064516129,24,25,77.42,80.65,36.61,1.35,,,
daily,2024-06-17,VAULT,Junior Associate,Long-term User,24,23,12,536,22.333333333333332,3.9583333333333335,18,16,75.0,66.67,23.3,1.04,,,
daily,2024-06-17,VAULT,Partner,Long-term User,6,5,4,178,29.666666666666668,4.5,5,4,83.33,66.67,35.6,1.2,,,
daily,2024-06-17,VAULT,Senior Associate,Long-term User,14,10,8,370,26.428571428571427,4.142857142857143,11,12,78.57,85.71,37.0,1.4,,,
daily,2024-06-17,WORKFLOW,Associate,Long-term User,14,11,8,15,1.0714285714285714,4.142857142857143,11,0,78.57,0.0,1.36,1.27,,,
daily,2024-06-17,WORKFLOW,Junior Associate,Long-term User,29,23,14,48,1.6551724137931034,3.8620689655172415,21,0,72.41,0.0,2.09,1.26,,,
daily,2024-06-17,WORKFLOW,Partner,Long-term User,8,5,4,38,4.75,4.0,6,1,75.0,12.5,7.6,1.6,,,
daily,2024-06-17,WORKFLOW,Senior Associate,Long-term User,3,3,3,3,1.0,3.6666666666666665,2,0,66.67,0.0,1.0,1.0,,,
daily,2024-06-18,ASSISTANT,Associate,Long-term User,37,27,17,44,1.1891891891891893,4.135135135135135,30,0,81.08,0.0,1.63,1.37,,,
daily,2024-06-18,ASSISTANT,Junior Associate,Long-term User,54,41,19,82,1.5185185185185186,4.12962962962963,43,0,79.63,0.0,2.0,1.32,,,
daily,2024-06-18,ASSISTANT,Partner,Long-term User,14,12,8,22,1.5714285714285714,4.142857142857143,12,0,85.71,0.0,1.83,1.17,,,
daily,2024-06-18,ASSISTANT,Senior Associate,Long-term User,30,24,15,53,1.7666666666666666,4.066666666666666,24,1,80.0,3.33,2.21,1.25,,,
daily,2024-06-18,VAULT,Associate,Long-term User,22,19,12,403,18.318181818181817,4.136363636363637,20,17,90.91,77.27,21.21,1.16,,,
daily,2024-06-18,VAULT,Junior Associate,Long-term User,39,33,17,788,20.205128205128204,4.128205128205129,28,25,71.79,64.1,23.88,1.18,,,
daily,2024-06-18,VAULT,Partner,Long-term User,11,9,7,189,17.181818181818183,4.0,9,8,81.82,72.73,21.0,1.22,,,
daily,2024-06-18,VAULT,Senior Associate,Long-term User,21,16,12,662,31.523809523809526,3.857142857142857,15,19,71.43,90.48,41.38,1.31,,,
daily,2024-06-18,WORKFLOW,Associate,Long-term User,21,17,11,29,1.380952380952381,4.0,16,0,76.19,0.0,1.71,1.24,,,
daily,2024-06-18,WORKFLOW,Junior Associate,Long-term User,26,20,11,33,1.2692307692307692,4.0,19,0,73.08,0.0,1.65,1.3,,,
daily,2024-06-18,WORKFLOW,Partner,Long-term User,9,7,5,9,1.0,3.4444444444444446,6,0,66.67,0.0,1.29,1.29,,,
daily,2024-06-18,WORKFLOW,Senior Associate,Long-term User,15,10,9,31,2.066666666666667,4.4,13,1,86.67,6.67,3.1,1.5,,,
daily,2024-06-19,ASSISTANT,Associate,Long-term User,41,29,17,70,1.7073170731707317,4.121951219512195,32,2,78.05,4.88,2.41,1.41,,,
daily,2024-06-19,ASSISTANT,Junior Associate,Long-term User,55,41,18,125,2.272727272727273,4.0181818181818185,41,4,74.55,7.27,3.05,1.34,,,
daily,2024-06-19,ASSISTANT,Partner,Long-term User,5,4,4,16,3.2,4.4,5,0,100.0,0.0,4.0,1.25,,,
daily,2024-06-19,ASSISTANT,Senior Associate,Long-term User,20,17,11,66,3.3,4.15,19,2,95.0,10.0,3.88,1.18,,,
daily,2024-06-19,VAULT,Associate,Long-term User,27,22,12,541,20.037037037037038,4.111111111111111,23,17,85.19,62.96,24.59,1.23,,,
daily,2024-06-19,VAULT,Junior Associate,Long-term User,50,36,19,1239,24.78,4.02,41,37,82.0,74.0,34.42,1.39,,,
daily,2024-06-19,VAULT,Partner,Long-term User,7,7,5,264,37.714285714285715,4.142857142857143,5,7,71.43,100.0,37.71,1.0,,,
daily,2024-06-19,VAULT,Senior Associate,Long-term User,21,16,11,510,24.285714285714285,4.142857142857143,16,18,76.19,85.71,31.88,1.31,,,
daily,2024-06-19,WORKFLOW,Associate,Long-term User,28,23,14,63,2.25,4.0,22,1,78.57,3.57,2.74,1.22,,,
daily,2024-06-19,WORKFLOW,Junior Associate,Long-term User,30,25,16,55,1.8333333333333333,4.333333333333333,24,2,80.0,6.67,2.2,1.2,,,
daily,2024-06-19,WORKFLOW,Partner,Long-term User,5,5,4,12,2.4,3.8,3,0,60.0,0.0,2.4,1.0,,,
daily,2024-06-19,WORKFLOW,Senior Associate,Long-term User,18,10,7,20,1.1111111111111112,3.9444444444444446,15,0,83.33,0.0,2.0,1.8,,,
daily,2024-06-20,ASSISTANT,Associate,Long-term User,58,35,16,138,2.3793103448275863,4.172413793103448,47,6,81.03,10.34,3.94,1.66,,,
daily,2024-06-20,ASSISTANT,Junior Associate,Long-term User,60,49,21,102,1.7,3.966666666666667,42,1,70.0,1.67,2.08,1.22,,,
daily,2024-06-20,ASSISTANT,Partner,Long-term User,9,9,5,63,7.0,3.888888888888889,7,1,77.78,11.11,7.0,1.0,,,
daily,2024-06-20,ASSISTANT,Senior Associate,Long-term User,22,15,10,47,2.1363636363636362,4.136363636363637,19,1,86.36,4.55,3.13,1.47,,,
daily,2024-06-20,VAULT,Associate,Long-term User,26,17,11,518,19.923076923076923,4.038461538461538,21,16,80.77,61.54,30.47,1.53,,,
daily,2024-06-20,VAULT,Junior Associate,Long-term User,43,35,19,973,22.627906976744185,4.3023255813953485,37,31,86.05,72.09,27.8,1.23,,,
daily,2024-06-20,VAULT,Partner,Long-term User,4,3,3,114,28.5,4.0,2,4,50.0,100.0,38.0,1.33,,,
daily,2024-06-20,VAULT,Senior Associate,Long-term User,17,13,12,341,20.058823529411764,4.176470588235294,15,12,88.24,70.59,26.23,1.31,,,
daily,2024-06-20,WORKFLOW,Associate,Long-term User,19,14,6,35,1.8421052631578947,4.2105263157894735,16,1,84.21,5.26,2.5,1.36,,,
daily,2024-06-20,WORKFLOW,Junior Associate,Long-term User,34,27,15,68,2.0,4.147058823529412,28,1,82.35,2.94,2.52,1.26,,,
daily,2024-06-20,WORKFLOW,Partner,Long-term User,5,5,3,5,1.0,3.8,4,0,80.0,0.0,1.0,1.0,,,
daily,2024-06-20,WORKFLOW,Senior Associate,Long-term User,16,12,10,26,1.625,4.625,15,0,93.75,0.0,2.17,1.33,,,
daily,2024-06-21,ASSISTANT,Associate,Long-term User,22,15,7,27,1.2272727272727273,4.363636363636363,21,0,95.45,0.0,1.8,1.47,,,
daily,2024-06-21,ASSISTANT,Junior Associate,Long-term User,41,34,16,64,1.5609756097560976,4.024390243902439,34,0,82.93,0.0,1.88,1.21,,,
daily,2024-06-21,ASSISTANT,Partner,Long-term User,2,2,2,2,1.0,2.5,1,0,50.0,0.0,1.0,1.0,,,
daily,2024-06-21,ASSISTANT,Senior Associate,Long-term User,18,15,11,40,2.2222222222222223,4.333333333333333,16,0,88.89,0.0,2.67,1.2,,,
daily,2024-06-21,VAULT,Associate,Long-term User,20,17,11,522,26.1,4.05,15,19,75.0,95.0,30.71,1.18,,,
daily,2024-06-21,VAULT,Junior Associate,Long-term User,28,25,14,677,24.178571428571427,3.857142857142857,20,20,71.43,71.43,27.08,1.12,,,
daily,2024-06-21,VAULT,Partner,Long-term User,8,7,5,186,23.25,4.125,6,7,75.0,87.5,26.57,1.14,,,
daily,2024-06-21,VAULT,Senior Associate,Long-term User,14,7,6,406,29.0,3.857142857142857,12,13,85.71,92.86,58.0,2.0,,,
daily,2024-06-21,WORKFLOW,Associate,Long-term User,14,13,11,22,1.5714285714285714,4.357142857142857,13,0,92.86,0.0,1.69,1.08,,,
daily,2024-06-21,WORKFLOW,Junior Associate,Long-term User,17,16,10,27,1.588235294117647,4.529411764705882,15,0,88.24,0.0,1.69,1.06,,,
daily,2024-06-21,WORKFLOW,Partner,Long-term User,3,3,2,7,2.3333333333333335,3.3333333333333335,2,0,66.67,0.0,2.33,1.0,,,
daily,2024-06-21,WORKFLOW,Senior Associate,Long-term User,5,5,4,7,1.4,4.2,4,0,80.0,0.0,1.4,1.0,,,
daily,2024-06-22,ASSISTANT,Associate,Long-term User,3,3,3,3,1.0,4.666666666666667,3,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-22,ASSISTANT,Junior Associate,Long-term User,13,9,7,25,1.9230769230769231,3.4615384615384617,8,0,61.54,0.0,2.78,1.44,,,
daily,2024-06-22,ASSISTANT,Partner,Long-term User,2,2,2,2,1.0,4.5,2,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-22,ASSISTANT,Senior Associate,Long-term User,4,4,4,5,1.25,4.5,4,0,100.0,0.0,1.25,1.0,,,
daily,2024-06-22,VAULT,Junior Associate,Long-term User,9,8,8,188,20.88888888888889,3.888888888888889,7,7,77.78,77.78,23.5,1.12,,,
daily,2024-06-22,VAULT,Partner,Long-term User,2,1,1,47,23.5,4.0,1,1,50.0,50.0,47.0,2.0,,,
daily,2024-06-22,VAULT,Senior Associate,Long-term User,7,4,3,129,18.428571428571427,4.0,6,5,85.71,71.43,32.25,1.75,,,
daily,2024-06-22,WORKFLOW,Associate,Long-term User,1,1,1,1,1.0,5.0,1,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-22,WORKFLOW,Junior Associate,Long-term User,3,3,3,3,1.0,4.333333333333333,2,0,66.67,0.0,1.0,1.0,,,
daily,2024-06-22,WORKFLOW,Partner,Long-term User,1,1,1,7,7.0,5.0,1,0,100.0,0.0,7.0,1.0,,,
daily,2024-06-22,WORKFLOW,Senior Associate,Long-term User,4,2,2,5,1.25,4.0,4,0,100.0,0.0,2.5,2.0,,,
daily,2024-06-23,ASSISTANT,Associate,Long-term User,8,7,5,15,1.875,4.0,7,0,87.5,0.0,2.14,1.14,,,
daily,2024-06-23,ASSISTANT,Junior Associate,Long-term User,19,14,10,27,1.4210526315789473,3.473684210526316,11,0,57.89,0.0,1.93,1.36,,,
daily,2024-06-23,ASSISTANT,Senior Associate,Long-term User,7,6,5,11,1.5714285714285714,4.571428571428571,7,0,100.0,0.0,1.83,1.17,,,
daily,2024-06-23,VAULT,Associate,Long-term User,9,5,5,282,31.333333333333332,4.555555555555555,8,8,88.89,88.89,56.4,1.8,,,
daily,2024-06-23,VAULT,Junior Associate,Long-term User,14,11,8,412,29.428571428571427,3.7142857142857144,8,11,57.14,78.57,37.45,1.27,,,
daily,2024-06-23,VAULT,Partner,Long-term User,4,2,2,34,8.5,5.0,4,1,100.0,25.0,17.0,2.0,,,
daily,2024-06-23,VAULT,Senior Associate,Long-term User,4,2,2,79,19.75,4.25,3,3,75.0,75.0,39.5,2.0,,,
daily,2024-06-23,WORKFLOW,Associate,Long-term User,6,5,3,6,1.0,3.5,3,0,50.0,0.0,1.2,1.2,,,
daily,2024-06-23,WORKFLOW,Junior Associate,Long-term User,11,11,8,12,1.0909090909090908,4.181818181818182,10,0,90.91,0.0,1.09,1.0,,,
daily,2024-06-23,WORKFLOW,Senior Associate,Long-term User,5,3,3,5,1.0,4.0,4,0,80.0,0.0,1.67,1.67,,,
daily,2024-06-24,ASSISTANT,Associate,Long-term User,28,26,18,35,1.25,4.178571428571429,24,0,85.71,0.0,1.35,1.08,,,
daily,2024-06-24,ASSISTANT,Junior Associate,Long-term User,46,41,19,65,1.4130434782608696,4.260869565217392,39,0,84.78,0.0,1.59,1.12,,,
daily,2024-06-24,ASSISTANT,Partner,Long-term User,10,8,6,12,1.2,3.7,7,0,70.0,0.0,1.5,1.25,,,
daily,2024-06-24,ASSISTANT,Senior Associate,Long-term User,41,26,15,88,2.1463414634146343,3.8780487804878048,29,2,70.73,4.88,3.38,1.58,,,
daily,2024-06-24,VAULT,Associate,Long-term User,21,19,12,485,23.095238095238095,3.761904761904762,14,16,66.67,76.19,25.53,1.11,,,
daily,2024-06-24,VAULT,Junior Associate,Long-term User,49,39,19,1248,25.46938775510204,4.1020408163265305,40,39,81.63,79.59,32.0,1.26,,,
daily,2024-06-24,VAULT,Partner,Long-term User,6,6,6,190,31.666666666666668,4.333333333333333,5,5,83.33,83.33,31.67,1.0,,,
daily,2024-06-24,VAULT,Senior Associate,Long-term User,16,15,9,409,25.5625,3.8125,12,12,75.0,75.0,27.27,1.07,,,
daily,2024-06-24,WORKFLOW,Associate,Long-term User,15,13,10,29,1.9333333333333333,4.4,13,0,86.67,0.0,2.23,1.15,,,
daily,2024-06-24,WORKFLOW,Junior Associate,Long-term User,42,34,19,50,1.1904761904761905,4.119047619047619,36,0,85.71,0.0,1.47,1.24,,,
daily,2024-06-24,WORKFLOW,Partner,Long-term User,3,3,3,6,2.0,4.0,2,0,66.67,0.0,2.0,1.0,,,
daily,2024-06-24,WORKFLOW,Senior Associate,Long-term User,17,16,11,52,3.0588235294117645,4.235294117647059,14,1,82.35,5.88,3.25,1.06,,,
daily,2024-06-25,ASSISTANT,Associate,Long-term User,47,36,11,152,3.234042553191489,4.170212765957447,38,2,80.85,4.26,4.22,1.31,,,
daily,2024-06-25,ASSISTANT,Junior Associate,Long-term User,68,57,22,115,1.6911764705882353,4.338235294117647,59,1,86.76,1.47,2.02,1.19,,,
daily,2024-06-25,ASSISTANT,Partner,Long-term User,14,11,6,15,1.0714285714285714,4.214285714285714,13,0,92.86,0.0,1.36,1.27,,,
daily,2024-06-25,ASSISTANT,Senior Associate,Long-term User,21,19,13,58,2.761904761904762,4.0476190476190474,17,2,80.95,9.52,3.05,1.11,,,
daily,2024-06-25,VAULT,Associate,Long-term User,20,19,11,528,26.4,4.1,16,17,80.0,85.0,27.79,1.05,,,
daily,2024-06-25,VAULT,Junior Associate,Long-term User,36,30,14,804,22.333333333333332,4.0,26,25,72.22,69.44,26.8,1.2,,,
daily,2024-06-25,VAULT,Partner,Long-term User,11,8,6,324,29.454545454545453,3.8181818181818183,9,9,81.82,81.82,40.5,1.38,,,
daily,2024-06-25,VAULT,Senior Associate,Long-term User,20,19,11,520,26.0,4.3,17,17,85.0,85.0,27.37,1.05,,,
daily,2024-06-25,WORKFLOW,Associate,Long-term User,19,17,10,38,2.0,4.0,15,1,78.95,5.26,2.24,1.12,,,
daily,2024-06-25,WORKFLOW,Junior Associate,Long-term User,50,39,14,144,2.88,3.92,37,3,74.0,6.0,3.69,1.28,,,
daily,2024-06-25,WORKFLOW,Partner,Long-term User,8,6,4,18,2.25,4.375,8,0,100.0,0.0,3.0,1.33,,,
daily,2024-06-25,WORKFLOW,Senior Associate,Long-term User,18,15,11,31,1.7222222222222223,3.6666666666666665,11,0,61.11,0.0,2.07,1.2,,,
daily,2024-06-26,ASSISTANT,Associate,Long-term User,3,3,3,7,2.3333333333333335,4.0,2,0,66.67,0.0,2.33,1.0,,,
daily,2024-06-26,ASSISTANT,Junior Associate,Long-term User,6,6,4,10,1.6666666666666667,4.333333333333333,5,0,83.33,0.0,1.67,1.0,,,
daily,2024-06-26,ASSISTANT,Senior Associate,Long-term User,1,1,1,1,1.0,5.0,1,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-26,WORKFLOW,Associate,Long-term User,2,1,1,10,5.0,4.5,2,0,100.0,0.0,10.0,2.0,,,
daily,2024-06-26,WORKFLOW,Senior Associate,Long-term User,2,2,2,2,1.0,5.0,2,0,100.0,0.0,1.0,1.0,,,
weekly,2024-04-01/2024-04-07,ASSISTANT,Associate,,117,70,19,226,1.9316239316239316,4.0256410256410255,92,3,78.63,2.56,,,,,
weekly,2024-04-01/2024-04-07,ASSISTANT,Junior Associate,,186,106,24,398,2.139784946236559,4.037634408602151,147,7,79.03,3.76,,,,,
weekly,2024-04-01/2024-04-07,ASSISTANT,Partner,,45,17,13,87,1.9333333333333333,4.155555555555556,37,1,82.22,2.22,,,,,
weekly,2024-04-01/2024-04-07,ASSISTANT,Senior Associate,,55,32,15,75,1.3636363636363635,4.036363636363636,43,0,78.18,0.0,,,,,
weekly,2024-04-01/2024-04-07,VAULT,Associate,,102,63,18,2337,22.91176470588235,4.098039215686274,84,76,82.35,74.51,,,,,
weekly,2024-04-01/2024-04-07,VAULT,Junior Associate,,133,93,23,3089,23.225563909774436,4.007518796992481,101,102,75.94,76.69,,,,,
weekly,2024-04-01/2024-04-07,VAULT,Partner,,22,11,10,715,32.5,4.318181818181818,18,20,81.82,90.91,,,,,
weekly,2024-04-01/2024-04-07,VAULT,Senior Associate,,47,31,15,818,17.404255319148938,3.9574468085106385,32,34,68.09,72.34,,,,,
weekly,2024-04-01/2024-04-07,WORKFLOW,Associate,,71,53,20,118,1.6619718309859155,3.915492957746479,55,1,77.46,1.41,,,,,
weekly,2024-04-01/2024-04-07,WORKFLOW,Junior Associate,,113,71,20,201,1.7787610619469028,4.132743362831858,93,3,82.3,2.65,,,,,
weekly,2024-04-01/2024-04-07,WORKFLOW,Partner,,25,14,12,55,2.2,4.36,22,2,88.0,8.0,,,,,
weekly,2024-04-01/2024-04-07,WORKFLOW,Senior Associate,,38,21,12,82,2.1578947368421053,4.105263157894737,30,2,78.95,5.26,,,,,
weekly,2024-04-08/2024-04-14,ASSISTANT,Associate,,172,91,21,359,2.0872093023255816,4.058139534883721,134,5,77.91,2.91,,,47.01,,
weekly,2024-04-08/2024-04-14,ASSISTANT,Junior Associate,,290,162,26,553,1.9068965517241379,4.089655172413793,231,9,79.66,3.1,,,55.91,,
weekly,2024-04-08/2024-04-14,ASSISTANT,Partner,,38,20,13,75,1.9736842105263157,4.131578947368421,31,1,81.58,2.63,,,-15.56,,
weekly,2024-04-08/2024-04-14,ASSISTANT,Senior Associate,,123,62,23,206,1.6747967479674797,4.065040650406504,96,2,78.05,1.63,,,123.64,,
weekly,2024-04-08/2024-04-14,VAULT,Associate,,106,60,18,2212,20.867924528301888,4.037735849056604,79,79,74.53,74.53,,,3.92,,
weekly,2024-04-08/2024-04-14,VAULT,Junior Associate,,165,108,24,3709,22.47878787878788,4.157575757575757,137,122,83.03,73.94,,,24.06,,
weekly,2024-04-08/2024-04-14,VAULT,Partner,,38,22,15,683,17.973684210526315,4.2105263157894735,32,27,84.21,71.05,,,72.73,,
weekly,2024-04-08/2024-04-14,VAULT,Senior Associate,,62,43,19,1502,24.225806451612904,4.129032258064516,50,47,80.65,75.81,,,31.91,,
weekly,2024-04-08/2024-04-14,WORKFLOW,Associate,,103,63,20,164,1.5922330097087378,4.116504854368932,80,1,77.67,0.97,,,45.07,,
weekly,2024-04-08/2024-04-14,WORKFLOW,Junior Associate,,160,115,25,290,1.8125,3.9625,123,3,76.88,1.88,,,41.59,,
weekly,2024-04-08/2024-04-14,WORKFLOW,Partner,,24,17,14,33,1.375,4.291666666666667,20,0,83.33,0.0,,,-4.0,,
weekly,2024-04-08/2024-04-14,WORKFLOW,Senior Associate,,61,44,19,104,1.7049180327868851,4.213114754098361,51,1,83.61,1.64,,,60.53,,
weekly,2024-04-15/2024-04-21,ASSISTANT,Associate,,198,103,25,252,1.2727272727272727,4.191919191919192,163,0,82.32,0.0,,,15.12,,
weekly,2024-04-15/2024-04-21,ASSISTANT,Junior Associate,,346,176,26,616,1.7803468208092486,4.07514450867052,272,4,78.61,1.16,,,19.31,,
weekly,2024-04-15/2024-04-21,ASSISTANT,Partner,,37,28,15,57,1.5405405405405406,4.297297297297297,33,0,89.19,0.0,,,-2.63,,
weekly,2024-04-15/2024-04-21,ASSISTANT,Senior Associate,,78,58,23,128,1.641025641025641,4.102564102564102,62,0,79.49,0.0,,,-36.59,,
weekly,2024-04-15/2024-04-21,VAULT,Associate,,136,85,24,3139,23.080882352941178,4.036764705882353,109,102,80.15,75.0,,,28.3,,
weekly,2024-04-15/2024-04-21,VAULT,Junior Associate,,230,140,26,5214,22.669565217391305,4.004347826086956,175,163,76.09,70.87,,,39.39,,
weekly,2024-04-15/2024-04-21,VAULT,Partner,,23,17,11,555,24.130434782608695,4.086956521739131,20,18,86.96,78.26,,,-39.47,,
weekly,2024-04-15/2024-04-21,VAULT,Senior Associate,,52,36,19,1199,23.057692307692307,4.230769230769231,42,39,80.77,75.0,,,-16.13,,
weekly,2024-04-15/2024-04-21,WORKFLOW,Associate,,122,71,23,187,1.5327868852459017,4.147540983606557,102,1,83.61,0.82,,,18.45,,
weekly,2024-04-15/2024-04-21,WORKFLOW,Junior Associate,,157,104,25,285,1.8152866242038217,4.050955414012739,123,3,78.34,1.91,,,-1.88,,
weekly,2024-04-15/2024-04-21,WORKFLOW,Partner,,21,18,12,49,2.3333333333333335,4.095238095238095,17,1,80.95,4.76,,,-12.5,,
weekly,2024-04-15/2024-04-21,WORKFLOW,Senior Associate,,49,35,19,117,2.3877551020408165,4.204081632653061,39,2,79.59,4.08,,,-19.67,,
weekly,2024-04-22/2024-04-28,ASSISTANT,Associate,,182,103,25,279,1.532967032967033,4.0,141,0,77.47,0.0,,,-8.08,,
weekly,2024-04-22/2024-04-28,ASSISTANT,Junior Associate,,282,154,27,527,1.8687943262411348,4.00709219858156,225,4,79.79,1.42,,,-18.5,,
weekly,2024-04-22/2024-04-28,ASSISTANT,Partner,,72,25,17,524,7.277777777777778,3.9027777777777777,51,13,70.83,18.06,,,94.59,,
weekly,2024-04-22/2024-04-28,ASSISTANT,Senior Associate,,122,68,22,235,1.9262295081967213,4.032786885245901,99,2,81.15,1.64,,,56.41,,
weekly,2024-04-22/2024-04-28,VAULT,Associate,,114,85,23,2682,23.526315789473685,4.087719298245614,95,85,83.33,74.56,,,-16.18,,
weekly,2024-04-22/2024-04-28,VAULT,Junior Associate,,188,130,24,4473,23.79255319148936,4.175531914893617,158,139,84.04,73.94,,,-18.26,,
weekly,2024-04-22/2024-04-28,VAULT,Partner,,37,20,14,901,24.35135135135135,4.135135135135135,29,31,78.38,83.78,,,60.87,,
weekly,2024-04-22/2024-04-28,VAULT,Senior Associate,,99,52,19,2194,22.161616161616163,4.161616161616162,81,65,81.82,65.66,,,90.38,,
weekly,2024-04-22/2024-04-28,WORKFLOW,Associate,,107,69,21,170,1.588785046728972,4.140186915887851,88,1,82.24,0.93,,,-12.3,,
weekly,2024-04-22/2024-04-28,WORKFLOW,Junior Associate,,161,117,26,350,2.1739130434782608,4.0,125,6,77.64,3.73,,,2.55,,
weekly,2024-04-22/2024-04-28,WORKFLOW,Partner,,35,19,15,86,2.4571428571428573,4.371428571428571,33,2,94.29,5.71,,,66.67,,
weekly,2024-04-22/2024-04-28,WORKFLOW,Senior Associate,,88,54,22,126,1.4318181818181819,3.9318181818181817,69,2,78.41,2.27,,,79.59,,
weekly,2024-04-29/2024-05-05,ASSISTANT,Associate,,189,107,27,305,1.6137566137566137,3.9894179894179893,146,2,77.25,1.06,,,3.85,,
weekly,2024-04-29/2024-05-05,ASSISTANT,Junior Associate,,315,168,28,601,1.907936507936508,4.06984126984127,255,9,80.95,2.86,,,11.7,,
weekly,2024-04-29/2024-05-05,ASSISTANT,Partner,,104,27,18,233,2.2403846153846154,4.086538461538462,81,3,77.88,2.88,,,44.44,,
weekly,2024-04-29/2024-05-05,ASSISTANT,Senior Associate,,110,65,24,226,2.0545454545454547,3.981818181818182,84,4,76.36,3.64,,,-9.84,,
weekly,2024-04-29/2024-05-05,VAULT,Associate,,137,87,29,3026,22.087591240875913,4.124087591240876,114,94,83.21,68.61,,,20.18,,
weekly,2024-04-29/2024-05-05,VAULT,Junior Associate,,192,140,28,4230,22.03125,4.052083333333333,153,137,79.69,71.35,,,2.13,,
weekly,2024-04-29/2024-05-05,VAULT,Partner,,67,19,14,1649,24.611940298507463,4.208955223880597,56,54,83.58,80.6,,,81.08,,
weekly,2024-04-29/2024-05-05,VAULT,Senior Associate,,62,41,22,1440,23.225806451612904,3.967741935483871,46,50,74.19,80.65,,,-37.37,,
weekly,2024-04-29/2024-05-05,WORKFLOW,Associate,,121,85,26,177,1.462809917355372,4.082644628099174,98,0,80.99,0.0,,,13.08,,
weekly,2024-04-29/2024-05-05,WORKFLOW,Junior Associate,,184,118,26,318,1.7282608695652173,3.989130434782609,139,6,75.54,3.26,,,14.29,,
weekly,2024-04-29/2024-05-05,WORKFLOW,Partner,,55,17,13,123,2.2363636363636363,3.8363636363636364,39,3,70.91,5.45,,,57.14,,
weekly,2024-04-29/2024-05-05,WORKFLOW,Senior Associate,,82,54,21,147,1.7926829268292683,4.134146341463414,68,1,82.93,1.22,,,-6.82,,
weekly,2024-05-06/2024-05-12,ASSISTANT,Associate,,205,124,27,316,1.5414634146341464,4.087804878048781,166,4,80.98,1.95,,,8.47,,
weekly,2024-05-06/2024-05-12,ASSISTANT,Junior Associate,,306,181,29,515,1.6830065359477124,4.235294117647059,261,2,85.29,0.65,,,-2.86,,
