user_id,user_title,user_created_date,firm_id,firm_size,arr_in_thousands,acquisition_month,first_activity_date,days_to_first_activity,total_events,active_days,avg_satisfaction_score,total_documents_processed,is_activated,is_quick_start,is_monthly_activated,firm_size_category,arr_category,activation_category,satisfaction_category
af76fcb6585147677b9ded4931943040,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-15,253,11,8,4.2727272727272725,64,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
68fef88bc2e402e291294f105a35372b,Junior Associate,2023-08-05,1673,140,150,2023-08,2024-06-14,314,1,1,5.0,11,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
e09f660b119c09755f9cbaa955ab146d,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-05-14,134,6,5,4.833333333333333,57,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
1dde12741b4250f15fb74ebe010d9b84,Junior Associate,2023-12-18,1035,40,35,2023-12,2024-04-13,117,10,9,4.0,90,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
0e3eefd20aa5fca95eeeca8ee252d3b7,Senior Associate,2023-08-05,1738,200,200,2023-08,2024-04-03,242,37,18,4.0,244,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
e815a40f2a06971cf8b4d4269c544d99,Associate,2023-08-08,1024,130,170,2023-08,2024-06-14,311,1,1,4.0,11,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
d751139e830a7a68f9b63b9f7fdf85f5,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-03,241,5,4,4.6,15,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
f4411425db5d39028875219df41361c1,Associate,2023-11-30,1022,160,250,2023-11,2024-04-25,147,14,3,3.9285714285714284,196,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
ec4a824f5d2dffcfa953168253f647ee,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-09,247,34,21,4.352941176470588,194,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
700a7bef2c18f21f54ab7d2c7f606072,Associate,2023-11-28,1222,80,80,2023-11,2024-05-20,174,2,2,4.0,10,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
4a6f851777c4619080cb8c38eb546a3a,Senior Associate,2023-08-05,1673,140,150,2023-08,2024-04-24,263,9,5,4.444444444444445,58,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
0d354a82af9a11d20d546752409bf2a8,Associate,2023-08-05,1738,200,200,2023-08,2024-04-24,263,2,2,5.0,12,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
0ab3a8d210273c83100a4066170df4ea,Associate,2023-12-08,1055,200,220,2023-12,2024-06-14,189,1,1,4.0,30,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
420eff083df92f02608bfc71092af8e4,Associate,2024-01-03,1080,140,120,2024-01,2024-04-08,96,26,13,4.076923076923077,135,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
5b3c50819af6f00efb316cdd3ae20465,Senior Associate,2024-01-04,1063,160,170,2024-01,2024-05-23,140,12,4,4.25,63,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
600fc01438aa3cdeb2887904604216f6,Senior Associate,2024-01-26,101149,220,165,2024-01,2024-05-08,103,3,3,3.3333333333333335,19,1,0,0,Large,Low Value,Delayed Activation,Low Satisfaction
9f1ecba01bfc1b029e569e59f9046fe9,Senior Associate,2024-01-04,1063,160,170,2024-01,2024-06-14,162,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
17b97e8d472cd34cfae4fa78f3782016,Partner,2024-01-03,1080,140,120,2024-01,2024-06-14,163,1,1,4.0,2,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
74d182f212de1ef21136869be8dcc863,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-14,313,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
1e59aa0c3c3cd0679e93bfdf311048e2,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-06-14,162,2,1,4.0,2,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
e5079fc7fab109ce8d74d4e2e6fe347d,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-14,140,1,1,3.0,1,1,0,0,Large,Low Value,Delayed Activation,Low Satisfaction
de43afa0967595dda4ba292f87767fe0,Senior Associate,2023-11-09,1022,160,250,2023-11,2024-05-22,195,3,3,3.6666666666666665,3,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
fd8540bad0c495ed0949fe2a4a9096f0,Junior Associate,2024-01-01,1073,60,110,2024-01,2024-04-08,98,4,3,3.75,24,1,0,0,Small,Low Value,Delayed Activation,Fair Satisfaction
97f7375074bdfaeafd2d4f3e47bc2286,Junior Associate,2024-01-02,101169,80,90,2024-01,2024-04-30,119,10,5,4.1,21,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
4f69f83e4ab61c704354c8ea4d8fd8ee,Junior Associate,2023-08-08,1024,130,170,2023-08,2024-05-02,268,12,7,4.416666666666667,65,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
cb982a445a3f5c3badd646065c2052e6,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-16,145,6,5,4.166666666666667,91,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
27603f5f7d2fb380c9a9f5973c724899,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-14,131,7,5,4.428571428571429,7,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
151f21a5ce2ec136783618c656337052,Associate,2024-01-06,1069,110,70,2024-01,2024-04-10,95,10,6,3.6,15,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
2373b4ece86e9fb47abf7d783c0bfab0,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-06-06,158,2,2,4.5,2,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
fe4ba08e41a00c589d53b4b3e475f5cc,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-04-05,136,20,11,4.15,82,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
0d7ee5861f8efd24d184ef38fd9ff0b4,Senior Associate,2023-08-05,101146,60,80,2023-08,2024-04-09,248,17,15,3.764705882352941,55,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
c25b5322fe761c7a5adb981f762f6389,Associate,2024-01-04,1063,160,170,2024-01,2024-05-13,130,10,4,4.3,55,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
91094d06e9d780a20f89cdc3594c8e35,Senior Associate,2023-08-05,1738,200,200,2023-08,2024-06-13,313,3,2,4.333333333333333,3,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
976112b6ad0ab4c42439c84402e50660,Senior Associate,2024-01-02,1055,200,220,2024-01,2024-06-14,164,1,1,4.0,1,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
2c03a26321243ebdfb855fc468cab0cc,Associate,2023-12-20,1069,110,70,2023-12,2024-06-13,176,5,2,4.2,13,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
0a6ac32290ca2e1497d9ffdef2960869,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-07,156,4,3,3.75,25,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
37f7c819e70877949c748c2dcde98139,Partner,2023-12-17,1069,110,70,2023-12,2024-04-03,108,40,13,4.175,457,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
0827942e337f82378f3ab1a3268e844c,Associate,2024-01-03,101141,150,170,2024-01,2024-06-11,160,3,2,4.333333333333333,3,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
13ab2218432b1a23fc08cc563d808477,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-14,313,3,1,3.0,63,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
272de62496eae2d88fc89da6168116e2,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-09,247,14,5,4.214285714285714,57,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
6c3485fd657eae7cec8e58d910634aec,Associate,2023-11-23,101084,150,170,2023-11,2024-06-14,204,1,1,3.0,34,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
d4199bc7fae5c350e960b317bea6ab87,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-14,313,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
0d93d67ee0f30c001a02964143e9ac3c,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-06-14,163,2,1,4.5,2,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
fbc00c6f12a4d8a2c4588395584ea5ab,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-14,140,4,1,4.5,4,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
2262a76e34ccce6629fbd247e80f7f83,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-03,302,5,2,2.6,38,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
974051abe9435b7db09db651f37328cd,Associate,2023-08-05,1738,200,200,2023-08,2024-04-04,243,15,10,4.266666666666667,179,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
1873c6a7c9df3c9e5947fc3a0f4f6488,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-04-08,139,10,8,4.2,80,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
ea7dae914ebf9935c57bc27d81bffac7,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-06-05,153,2,2,4.5,2,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
f679105da55a770dc515cf2302e789d2,Associate,2023-08-05,1738,200,200,2023-08,2024-04-27,266,2,2,5.0,52,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
1f4af1fe23501a7319e64e5e20fcbcb6,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-06-11,203,3,2,3.6666666666666665,51,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
a6344bf233fd0e24a25a4391193b8be3,Partner,2024-01-06,1069,110,70,2024-01,2024-04-05,90,7,4,4.285714285714286,13,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
9f7fe085e5bf368ef870662e69b75063,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-12,311,10,3,3.8,71,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
dc97801f8d1520805eb4f8e286fe2835,Junior Associate,2023-07-24,1068,640,1000,2023-07,2024-04-04,255,2,2,3.5,2,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
736ed365b449402b608b84e951de5b00,Partner,2024-01-04,1063,160,170,2024-01,2024-06-14,162,1,1,5.0,3,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
82f8197a071915e7cdab45676a6054b0,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-05-09,170,5,4,4.6,75,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
dc950d7e2bbfc6d1a2ce8b12f94df021,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-06-05,196,9,6,4.222222222222222,113,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
5346b04e06f6eb44de44338c84db227e,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-06-07,199,3,2,4.666666666666667,99,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
24f3e68e3bd41f7c7a9ac1080e5e777f,Senior Associate,2024-01-02,1055,200,220,2024-01,2024-06-14,164,1,1,4.0,20,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
9fd9db0d0fdb2a6574d82f3f1c8d8665,Partner,2024-01-01,1073,60,110,2024-01,2024-05-07,127,14,8,3.9285714285714284,104,1,0,0,Small,Low Value,Delayed Activation,Fair Satisfaction
c26465cac6dc7bf4700c64c621afae7e,Associate,2024-01-06,1069,110,70,2024-01,2024-04-05,90,7,5,3.4285714285714284,55,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
7cc518e33a60fc8166e5c8b323c38be9,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-17,285,2,2,3.5,16,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
5863ea7fe8acd20b5e0d8d091b16ca53,Associate,2023-08-05,101146,60,80,2023-08,2024-05-27,296,7,5,4.285714285714286,32,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
f7da7fd29fc2efc4f3a9666289cfece4,Senior Associate,2023-11-21,1785,100,85,2023-11,2024-04-12,143,38,17,4.2368421052631575,387,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
6c2a4f2b7316a875603303f85e2c449d,Senior Associate,2023-11-30,1022,160,250,2023-11,2024-04-08,130,7,7,3.857142857142857,7,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
e72085eaabe4c3b2208f7fe4b823d1d9,Associate,2023-07-09,1068,640,1000,2023-07,2024-06-13,340,1,1,2.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
06689a4bf844826f83b7df8d0803cfc4,Associate,2023-08-05,1738,200,200,2023-08,2024-05-23,292,9,3,3.6666666666666665,167,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
9922e2d2f3ba37917f7090d975ce141e,Associate,2023-12-15,101141,150,170,2023-12,2024-06-11,179,5,3,4.2,64,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
45a1a52a2e8be369208d9278992338f4,Junior Associate,2024-01-29,1040,80,160,2024-01,2024-06-13,136,1,1,5.0,7,1,0,0,Small,Low Value,Delayed Activation,High Satisfaction
1a85157ef51e4f339ecd28a9dc41ca11,Partner,2023-08-06,1068,640,1000,2023-08,2024-04-17,255,8,5,4.125,72,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
fb4aabb8a788f478adb6714094df52b8,Junior Associate,2023-11-05,101084,150,170,2023-11,2024-05-03,180,7,4,4.285714285714286,55,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
92657159b73b6f6c2985549b52776233,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-04,134,6,5,4.5,53,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
3658d52bb8d7d92c67b84edea0c34b1a,Associate,2024-01-08,1787,110,80,2024-01,2024-05-03,116,23,10,4.391304347826087,159,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
c51b661671d0f9337d980f86c31f970f,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-04-12,134,13,11,3.5384615384615383,89,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
2abea04c32b077ea55037d6801169d25,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-17,285,17,8,4.176470588235294,180,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
6f5eb476420cea179cba924e9e6b02e4,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-13,312,1,1,5.0,2,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
6042726c8540111843e45067489e75c2,Junior Associate,2023-08-08,1024,130,170,2023-08,2024-05-03,269,25,8,4.08,209,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
0dd2f68bd3e6aa7fa9456a905a8273da,Junior Associate,2023-08-08,1024,130,170,2023-08,2024-06-13,310,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
1153e977f133a9d738051153267849aa,Associate,2023-08-05,101146,60,80,2023-08,2024-06-13,313,1,1,2.0,36,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
38d181b5c9fbc7a07e180976f961f6a3,Junior Associate,2023-11-23,1072,70,50,2023-11,2024-04-04,133,8,6,3.375,114,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
2b1c5e21da2a0123f2b20c7e970666a0,Junior Associate,2024-01-08,1787,110,80,2024-01,2024-06-03,147,6,2,4.5,49,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
634c70784baf2f86f21f90197c163302,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-05-13,108,4,3,3.75,35,1,0,0,Large,Low Value,Delayed Activation,Fair Satisfaction
e598433b17b241c886cc9ed56ec53942,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-13,312,3,1,4.0,3,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
098d418773a0f1c0a3dd539d01df44d3,Associate,2024-01-03,1080,140,120,2024-01,2024-06-03,152,5,2,4.0,83,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
d35d89bcaf13422afa3aeaca7b5e5c78,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-21,259,6,4,4.333333333333333,37,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
27e0da0f2933a48c5e4e1b8c1fea1c49,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-04-03,125,39,19,4.153846153846154,366,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
c93ab7679514deb6652f65c7a2963f61,Associate,2023-08-05,1673,140,150,2023-08,2024-06-13,313,1,1,3.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
25a3b399b61d0abcfbe4160b182e7adc,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-13,312,1,1,2.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
f4e9d1b15b0db5ae202d54cd35f46a39,Junior Associate,2024-01-03,1080,140,120,2024-01,2024-06-13,162,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
bab1e1f60571bdd1e97f8e3cc885bac0,Senior Associate,2024-01-29,1040,80,160,2024-01,2024-04-12,74,26,14,4.0,240,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
796b9a9d3d8b72605411320a164a5f29,Partner,2023-08-08,1024,130,170,2023-08,2024-06-13,310,1,1,3.0,11,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
db47a83ae64e4058149cfb244f26d510,Senior Associate,2023-12-24,1069,110,70,2023-12,2024-04-02,100,12,7,4.5,75,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
02c45b0c1d2089616d30171b2ce4bf00,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,5,4,4.4,40,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
00d194e9dc94e2d540a70854c9510507,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-10,127,9,4,4.555555555555555,107,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
628d561038efd8b5634bb6c57bccc7b5,Junior Associate,2023-08-06,1668,60,70,2023-08,2024-04-26,264,5,4,4.4,14,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
dd801074368f4726fb70d86412470281,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-05,154,9,3,4.444444444444445,40,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
9e873a5f4ba0e53f6abc200d24812561,Junior Associate,2023-07-15,1068,640,1000,2023-07,2024-05-17,307,10,4,3.7,28,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
98adb9580487e18e7278c2de1708aa6b,Associate,2023-12-31,1658,140,150,2023-12,2024-05-07,128,7,5,4.142857142857143,12,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
f46b31364ed5c2a1768283456c678b91,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-04-16,147,17,9,4.176470588235294,220,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
43d64e7e9ea6c8fd1e6712c7cc4e3c71,Associate,2024-01-04,1063,160,170,2024-01,2024-05-21,138,7,4,3.857142857142857,21,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
3984fe48a88c98335e79d2e90aea9a08,Associate,2024-01-03,101141,150,170,2024-01,2024-04-09,97,4,4,4.5,19,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
a63b52906bd946368d17e3bfe97b4d08,Associate,2024-01-03,101141,150,170,2024-01,2024-06-13,162,1,1,2.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
9ba765006544d3c36fd09b398eecd548,Associate,2024-01-03,101141,150,170,2024-01,2024-06-13,162,2,1,4.5,5,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
a5295c688d36e8c990fa6715d9007b16,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-06-13,205,1,1,5.0,2,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
11d13953ca4e938eefc8f9d3a5c6f9ea,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-13,312,2,1,3.5,2,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
144496f3e1457781b4978f26f2af1771,Partner,2023-07-09,1068,640,1000,2023-07,2024-05-13,309,5,4,4.0,102,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
8352a8b239de7baa190cd4af271c6645,Associate,2024-01-26,101149,220,165,2024-01,2024-06-12,138,3,2,2.6666666666666665,23,1,0,0,Large,Low Value,Delayed Activation,Low Satisfaction
7edf797a15059b71c327ebcec489f9d8,Junior Associate,2023-07-14,1068,640,1000,2023-07,2024-06-13,335,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
380bea6c0f1eb84febe0395d7ece431c,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-06-13,205,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
3257fb3de0676a9d5b35479a7e80f4a8,Junior Associate,2024-01-03,101149,220,165,2024-01,2024-05-22,140,2,2,4.0,3,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
0f4e44d76e1414574cf5a730a5ae1f93,Associate,2023-08-06,1668,60,70,2023-08,2024-06-13,312,3,1,5.0,9,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
2e1a634fed9c3e4a30e543fb482e146b,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-09,247,12,9,4.5,61,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
99a618fb5149be36a0c7d5acae6903f6,Associate,2023-08-08,1024,130,170,2023-08,2024-05-02,268,9,4,4.333333333333333,131,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
ea8ed642a0c517322f68dab18c0ed682,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-08,125,7,7,4.142857142857143,25,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
a2cc58e2d61b3045caf71c3f401bf2ca,Associate,2023-11-21,1050,300,400,2023-11,2024-05-23,184,3,2,4.666666666666667,31,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
1c5d86d27e516ce46f2edd1eb3edcd07,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-06-13,205,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
8a76d2625d30acc08a2231ddfd89c6bd,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-29,160,65,14,4.092307692307692,448,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
137201a508dded1b4ae2a73157a5377c,Senior Associate,2024-01-02,101169,80,90,2024-01,2024-04-30,119,4,4,4.25,59,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
ff04a64416c7b558cb2fcf6077853873,Associate,2023-11-22,1037,180,200,2023-11,2024-04-04,134,42,22,4.071428571428571,243,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
3e14bca0b8e284936e77e8def72ccff8,Associate,2023-11-22,1037,180,200,2023-11,2024-05-02,162,21,12,4.333333333333333,75,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
e9988eb2ac72ffd5a0120f5bb603efe7,Junior Associate,2023-07-07,1068,640,1000,2023-07,2024-06-13,342,1,1,5.0,7,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
1c01db3d098f520a14042fd087e03026,Senior Associate,2024-01-02,1055,200,220,2024-01,2024-04-18,107,11,6,3.909090909090909,60,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
30d004f35870ef59f410c26504b7bcb2,Partner,2023-08-06,1068,640,1000,2023-08,2024-04-02,240,8,6,4.5,17,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
0817ff9ac06681f4f9ee203679051c94,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-02,270,2,2,4.0,4,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
